date,state,npa_plz,longitude,latitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-04-07,Stockholm,17563,59.3501,17.9658,0,0,0,0,1,0
2020-04-07,Stockholm,17565,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17566,59.3501,17.9658,1,0,0,0,1,0
2020-04-07,Stockholm,17567,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17568,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17569,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17668,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17669,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17670,59.3501,17.9658,0,0,1,0,0,0
2020-04-07,Stockholm,17671,59.3501,17.9658,1,0,0,0,1,0
2020-04-07,Stockholm,17673,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17674,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17675,59.3501,17.9658,5,0,0,0,0,0
2020-04-07,Stockholm,17730,59.3501,17.9658,2,0,0,0,1,0
2020-04-07,Stockholm,17736,59.3501,17.9658,0,0,0,0,1,0
2020-04-07,Stockholm,17739,59.3501,17.9658,2,0,0,0,1,0
2020-04-07,Stockholm,17740,59.3501,17.9658,0,0,1,0,0,0
2020-04-07,Stockholm,17741,59.3501,17.9658,4,0,0,0,0,0
2020-04-07,Stockholm,17751,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17752,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17753,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17760,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17762,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17764,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17771,59.3501,17.9658,0,1,0,0,0,0
2020-04-07,Stockholm,17832,59.291,17.8121,1,0,0,0,0,0
2020-04-07,Stockholm,17836,59.291,17.8121,1,0,0,0,0,0
2020-04-07,Stockholm,17840,59.291,17.8121,2,0,0,0,1,0
2020-04-07,Stockholm,17851,59.291,17.8121,2,0,0,0,0,0
2020-04-07,Stockholm,17890,59.291,17.8121,0,0,0,0,1,0
2020-04-07,Stockholm,17892,59.3081,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,17893,59.3251,17.8878,0,0,1,0,0,0
2020-04-07,Stockholm,17960,59.3333,17.6667,0,0,1,0,0,0
2020-04-07,Stockholm,17963,59.3333,17.6667,1,0,0,0,0,0
2020-04-07,Stockholm,17975,59.3333,17.7333,1,0,0,0,0,0
2020-04-07,Stockholm,18130,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18131,59.3667,18.1333,1,0,0,0,2,0
2020-04-07,Stockholm,18132,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18139,59.3667,18.1333,0,0,0,0,2,0
2020-04-07,Stockholm,18141,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18143,59.3667,18.1333,1,0,2,0,0,0
2020-04-07,Stockholm,18146,59.3667,18.1333,2,0,0,0,0,0
2020-04-07,Stockholm,18148,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18156,59.3667,18.1333,2,0,0,0,0,0
2020-04-07,Stockholm,18161,59.3667,18.1333,0,0,0,0,1,0
2020-04-07,Stockholm,18162,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18163,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18164,59.3667,18.1333,0,0,0,0,1,0
2020-04-07,Stockholm,18165,59.3667,18.1333,0,0,0,0,2,0
2020-04-07,Stockholm,18166,59.3667,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,18231,59.3987,18.0294,2,0,0,0,0,0
2020-04-07,Stockholm,18235,59.3987,18.0294,1,0,0,0,0,0
2020-04-07,Stockholm,18237,59.3987,18.0294,1,0,0,0,0,0
2020-04-07,Stockholm,18239,59.3987,18.0294,2,0,0,0,0,0
2020-04-07,Stockholm,18245,59.4333,18.05,1,0,0,0,0,0
2020-04-07,Stockholm,18248,59.4333,18.05,0,0,1,0,0,0
2020-04-07,Stockholm,18254,59.3993,18.0562,1,0,0,0,0,0
2020-04-07,Stockholm,18265,59.3993,18.0562,1,0,0,0,0,0
2020-04-07,Stockholm,18267,59.3993,18.0562,1,0,0,0,0,0
2020-04-07,Stockholm,18270,59.3833,18.0667,1,0,0,0,1,0
2020-04-07,Stockholm,18273,59.3833,18.0667,0,0,1,0,0,0
2020-04-07,Stockholm,18275,59.3833,18.0667,2,0,0,0,0,0
2020-04-07,Stockholm,18276,59.3833,18.0667,1,0,0,0,0,0
2020-04-07,Stockholm,18330,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18332,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18333,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18334,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18335,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18337,59.4439,18.0687,0,0,2,0,1,0
2020-04-07,Stockholm,18349,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18352,59.4439,18.0687,0,2,1,0,0,0
2020-04-07,Stockholm,18358,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18361,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18370,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18378,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18379,59.4439,18.0687,3,0,0,0,0,0
2020-04-07,Stockholm,18430,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18433,59.4794,18.2997,2,0,0,0,1,0
2020-04-07,Stockholm,18437,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18438,59.4794,18.2997,2,0,0,0,0,0
2020-04-07,Stockholm,18441,59.4794,18.2997,1,0,1,0,0,0
2020-04-07,Stockholm,18442,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18444,59.4794,18.2997,3,0,0,0,0,0
2020-04-07,Stockholm,18451,59.4671,18.3062,1,0,0,0,0,0
2020-04-07,Stockholm,18452,59.4671,18.3062,2,0,0,0,0,0
2020-04-07,Stockholm,18460,59.4794,18.2997,2,0,0,0,0,0
2020-04-07,Stockholm,18461,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18463,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18470,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18491,59.4794,18.2997,1,0,0,0,0,0
2020-04-07,Stockholm,18492,59.4794,18.2997,1,0,1,0,0,0
2020-04-07,Stockholm,18494,59.4794,18.2997,2,0,0,0,0,0
2020-04-07,Stockholm,18533,59.4022,18.3532,2,0,0,0,0,0
2020-04-07,Stockholm,18634,59.5344,18.0776,2,0,0,0,0,0
2020-04-07,Stockholm,18643,59.5344,18.0776,2,0,0,0,0,0
2020-04-07,Stockholm,18650,59.5344,18.0776,1,0,0,0,0,0
2020-04-07,Stockholm,18651,59.5344,18.0776,1,0,0,0,0,0
2020-04-07,Stockholm,18653,59.5344,18.0776,1,0,0,0,0,0
2020-04-07,Stockholm,18655,59.5344,18.0776,0,0,0,0,1,0
2020-04-07,Stockholm,18656,59.5344,18.0776,1,0,0,0,0,0
2020-04-07,Stockholm,18693,59.5344,18.0776,0,0,0,0,1,0
2020-04-07,Stockholm,18733,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18735,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18736,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18737,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18738,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18741,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18743,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18744,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18745,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18746,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18754,59.4439,18.0687,3,0,0,0,0,0
2020-04-07,Stockholm,18763,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18768,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18770,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,18772,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18773,59.4439,18.0687,1,0,0,0,0,0
2020-04-07,Stockholm,18777,59.4439,18.0687,2,0,0,0,0,0
2020-04-07,Stockholm,19133,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19134,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19135,59.428,17.9509,2,0,0,0,1,0
2020-04-07,Stockholm,19136,59.428,17.9509,3,0,0,0,0,0
2020-04-07,Stockholm,19138,59.428,17.9509,4,0,0,0,0,0
2020-04-07,Stockholm,19140,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19141,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19142,59.428,17.9509,4,0,0,0,0,0
2020-04-07,Stockholm,19143,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19144,59.428,17.9509,3,0,0,0,0,0
2020-04-07,Stockholm,19145,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19146,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19147,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19149,59.428,17.9509,1,0,2,0,0,0
2020-04-07,Stockholm,19150,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19161,59.428,17.9509,4,0,1,0,0,0
2020-04-07,Stockholm,19162,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19163,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19248,59.428,17.9509,6,0,0,0,0,0
2020-04-07,Stockholm,19251,59.428,17.9509,8,0,0,0,0,0
2020-04-07,Stockholm,19252,59.428,17.9509,2,0,0,0,1,0
2020-04-07,Stockholm,19254,59.428,17.9509,3,0,0,0,0,0
2020-04-07,Stockholm,19255,59.428,17.9509,1,0,0,0,1,0
2020-04-07,Stockholm,19257,59.428,17.9509,0,1,2,0,0,0
2020-04-07,Stockholm,19267,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19268,59.428,17.9509,3,1,0,0,0,0
2020-04-07,Stockholm,19269,59.428,17.9509,2,0,0,0,0,0
2020-04-07,Stockholm,19270,59.428,17.9509,0,0,0,0,1,0
2020-04-07,Stockholm,19271,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19272,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19274,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19278,59.428,17.9509,1,0,0,0,0,0
2020-04-07,Stockholm,19279,59.428,17.9509,1,0,0,0,1,0
2020-04-07,Stockholm,19336,59.6173,17.7236,1,0,0,0,0,0
2020-04-07,Stockholm,19391,59.6173,17.7236,1,0,0,0,0,0
2020-04-07,Stockholm,19432,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19436,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19439,59.5204,17.9083,1,0,2,0,0,0
2020-04-07,Stockholm,19440,59.5204,17.9083,2,0,0,0,0,0
2020-04-07,Stockholm,19441,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19445,59.5204,17.9083,0,0,1,0,0,0
2020-04-07,Stockholm,19447,59.5204,17.9083,2,0,0,0,1,0
2020-04-07,Stockholm,19460,59.5204,17.9083,2,0,0,0,0,0
2020-04-07,Stockholm,19464,59.5204,17.9083,0,0,1,0,0,0
2020-04-07,Stockholm,19465,59.5204,17.9083,0,0,1,0,0,0
2020-04-07,Stockholm,19468,59.5204,17.9083,2,0,0,0,0,0
2020-04-07,Stockholm,19471,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19472,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19474,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19475,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19476,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19477,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19478,59.5204,17.9083,1,0,0,0,0,0
2020-04-07,Stockholm,19531,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19532,59.6167,17.85,3,0,0,0,0,0
2020-04-07,Stockholm,19533,59.6167,17.85,0,1,0,0,0,0
2020-04-07,Stockholm,19535,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19543,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19552,59.6167,17.85,2,0,0,0,0,0
2020-04-07,Stockholm,19553,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19554,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19555,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19558,59.6167,17.85,1,0,0,0,0,0
2020-04-07,Stockholm,19570,59.5833,17.8833,1,0,0,0,0,0
2020-04-07,Stockholm,19591,59.6167,17.85,0,0,0,0,1,0
2020-04-07,Stockholm,19594,59.6167,17.85,2,0,0,0,0,0
2020-04-07,Stockholm,19595,59.5833,17.8833,0,0,0,0,1,0
2020-04-07,Stockholm,19630,59.4786,17.7483,1,0,0,0,0,0
2020-04-07,Stockholm,19631,59.4786,17.7483,1,0,0,0,0,0
2020-04-07,Stockholm,19634,59.4786,17.7483,0,0,0,0,1,0
2020-04-07,Stockholm,19635,59.4786,17.7483,1,0,1,0,0,0
2020-04-07,Stockholm,19636,59.4786,17.7483,4,0,0,0,0,0
2020-04-07,Stockholm,19693,59.4786,17.7483,1,0,0,0,0,0
2020-04-07,Stockholm,19730,59.5167,17.6333,0,0,1,0,1,0
2020-04-07,Stockholm,19731,59.5167,17.6333,0,0,1,0,0,0
2020-04-07,Stockholm,19791,59.5167,17.6333,1,0,0,0,0,0
2020-04-07,Skåne,21112,55.6059,13.0007,0,0,0,0,1,0
2020-04-07,Skåne,21114,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21116,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21117,55.6059,13.0007,3,0,0,0,0,0
2020-04-07,Skåne,21118,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21121,55.6059,13.0007,1,0,0,0,1,0
2020-04-07,Skåne,21127,55.6059,13.0007,1,0,0,0,1,0
2020-04-07,Skåne,21128,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21129,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21130,55.6059,13.0007,3,0,0,0,2,0
2020-04-07,Skåne,21131,55.6059,13.0007,3,0,0,0,0,0
2020-04-07,Skåne,21133,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21137,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21141,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21142,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21144,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21148,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21149,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21150,55.6059,13.0007,1,1,0,0,0,0
2020-04-07,Skåne,21154,55.6059,13.0007,2,0,0,0,1,0
2020-04-07,Skåne,21155,55.6059,13.0007,0,0,0,0,1,0
2020-04-07,Skåne,21156,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21157,55.6059,13.0007,2,0,0,0,1,0
2020-04-07,Skåne,21158,55.6059,13.0007,0,0,1,0,0,0
2020-04-07,Skåne,21213,55.6059,13.0007,5,0,0,0,0,0
2020-04-07,Skåne,21215,55.6059,13.0007,1,0,0,0,2,0
2020-04-07,Skåne,21216,55.6059,13.0007,1,0,0,0,1,0
2020-04-07,Skåne,21217,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21218,55.6059,13.0007,2,0,0,0,1,0
2020-04-07,Skåne,21220,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21221,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21222,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21228,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21229,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21232,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21236,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21237,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21242,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21362,55.6059,13.0007,0,0,1,0,0,0
2020-04-07,Skåne,21365,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21420,55.6059,13.0007,1,0,0,0,1,0
2020-04-07,Skåne,21421,55.6059,13.0007,0,0,0,0,1,0
2020-04-07,Skåne,21422,55.6059,13.0007,4,0,0,0,0,0
2020-04-07,Skåne,21428,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21432,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21433,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21434,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21435,55.6059,13.0007,0,0,0,0,1,0
2020-04-07,Skåne,21436,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21437,55.6059,13.0007,1,0,1,0,0,0
2020-04-07,Skåne,21439,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21441,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21446,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21456,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21463,55.6059,13.0007,1,0,0,1,0,0
2020-04-07,Skåne,21551,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21562,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21567,55.6059,13.0007,0,0,0,0,1,0
2020-04-07,Skåne,21574,55.6059,13.0007,0,0,2,0,0,0
2020-04-07,Skåne,21612,55.5833,12.95,2,0,0,0,0,0
2020-04-07,Skåne,21616,55.5833,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21618,55.5833,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21622,55.5833,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21624,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21625,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21642,55.5833,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21644,55.5833,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21743,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21744,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21746,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21749,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21752,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21753,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21754,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21755,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21756,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21757,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21758,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21762,55.6059,13.0007,2,0,0,0,0,0
2020-04-07,Skåne,21771,55.6059,13.0007,2,0,0,0,1,0
2020-04-07,Skåne,21774,55.6059,13.0007,1,0,0,0,0,0
2020-04-07,Skåne,21836,55.5333,12.95,1,0,0,0,0,0
2020-04-07,Skåne,21838,55.5333,12.95,2,0,0,0,0,0
2020-04-07,Skåne,21841,55.5333,12.95,1,0,0,0,0,0
2020-04-07,,21845,55.55,12.9667,0,0,0,0,1,0
2020-04-07,Skåne,22002,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22186,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22220,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22225,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22226,55.7028,13.1927,0,0,1,0,0,0
2020-04-07,Skåne,22237,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22240,55.7028,13.1927,3,0,0,0,0,0
2020-04-07,Skåne,22241,55.7028,13.1927,1,1,0,0,1,0
2020-04-07,Skåne,22270,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22351,55.7028,13.1927,1,0,0,0,1,0
2020-04-07,Skåne,22352,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22353,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22354,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22362,55.7028,13.1927,1,1,0,0,0,0
2020-04-07,Skåne,22460,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22465,55.7028,13.1927,3,0,0,0,0,0
2020-04-07,Skåne,22472,55.7028,13.1927,2,0,0,0,1,0
2020-04-07,Skåne,22473,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22474,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22479,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22639,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22643,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22644,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22646,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22647,55.7028,13.1927,2,0,0,0,1,0
2020-04-07,Skåne,22649,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22651,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22652,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22654,55.7028,13.1927,3,0,0,0,0,0
2020-04-07,Skåne,22655,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22657,55.7028,13.1927,0,0,1,0,0,0
2020-04-07,Skåne,22730,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22732,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22733,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22734,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22736,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,22738,55.7028,13.1927,2,0,0,0,0,0
2020-04-07,Skåne,22762,55.7028,13.1927,1,0,0,0,0,0
2020-04-07,Skåne,23144,55.3751,13.1569,1,0,0,0,0,0
2020-04-07,Skåne,23151,55.3751,13.1569,1,0,0,0,0,0
2020-04-07,Skåne,23153,55.3751,13.1569,0,0,0,0,1,0
2020-04-07,Skåne,23156,55.3751,13.1569,1,0,0,0,0,0
2020-04-07,Skåne,23162,55.3751,13.1569,1,0,0,0,0,0
2020-04-07,Skåne,23168,55.3751,13.1569,1,0,0,0,0,0
2020-04-07,Skåne,23173,55.4333,13.3333,1,0,0,0,0,0
2020-04-07,Skåne,23175,55.5333,13.4333,2,0,0,0,0,0
2020-04-07,Skåne,23231,55.6325,13.0714,1,0,0,0,0,0
2020-04-07,Skåne,23232,55.6325,13.0714,1,1,0,0,0,0
2020-04-07,Skåne,23234,55.6325,13.0714,2,0,0,0,0,0
2020-04-07,Skåne,23238,55.6325,13.0714,2,0,0,0,0,0
2020-04-07,Skåne,23239,55.6325,13.0714,1,0,0,0,0,0
2020-04-07,Skåne,23252,55.654,13.1111,1,0,0,0,0,0
2020-04-07,Skåne,23254,55.654,13.1111,1,0,0,0,0,0
2020-04-07,Skåne,23333,55.5079,13.2351,1,0,0,0,0,0
2020-04-07,Skåne,23391,55.5079,13.2351,2,0,0,0,0,0
2020-04-07,Skåne,23394,55.5079,13.2351,1,0,0,0,0,0
2020-04-07,Skåne,23437,55.6724,13.0685,1,0,0,0,0,0
2020-04-07,Skåne,23438,55.6724,13.0685,1,0,0,0,0,0
2020-04-07,Skåne,23439,55.6724,13.0685,1,0,0,0,0,0
2020-04-07,Skåne,23591,55.4712,13.0197,0,0,0,0,1,0
2020-04-07,Skåne,23651,55.4167,12.95,1,0,0,0,0,0
2020-04-07,Skåne,23661,55.4167,12.95,2,0,0,0,0,0
2020-04-07,Skåne,23731,55.7167,13.0167,1,0,0,0,0,0
2020-04-07,Skåne,23737,55.7167,13.0167,2,0,0,0,0,0
2020-04-07,Skåne,23742,55.7167,13.0167,1,0,0,0,0,0
2020-04-07,Skåne,23834,55.5333,13.1,1,0,0,0,0,0
2020-04-07,Skåne,23836,55.5333,13.1,1,0,0,0,0,0
2020-04-07,Skåne,23843,55.5333,13.1,1,0,0,0,0,0
2020-04-07,Skåne,24130,55.8393,13.3039,1,0,0,0,0,0
2020-04-07,Skåne,24131,55.8393,13.3039,1,0,0,0,0,0
2020-04-07,Skåne,24133,55.8393,13.3039,1,0,0,0,0,0
2020-04-07,Skåne,24135,55.8393,13.3039,1,0,0,0,0,0
2020-04-07,Skåne,24193,55.8393,13.3039,0,1,0,0,0,0
2020-04-07,Skåne,24293,55.8524,13.6609,1,0,0,0,0,0
2020-04-07,Skåne,24331,55.9344,13.5385,2,0,0,0,0,0
2020-04-07,Skåne,24335,55.9344,13.5385,2,0,0,0,0,0
2020-04-07,Skåne,24430,55.7919,13.1102,1,0,0,0,0,0
2020-04-07,Skåne,24436,55.7919,13.1102,1,0,0,0,1,0
2020-04-07,Skåne,24441,55.7919,13.1102,1,0,0,0,0,0
2020-04-07,Skåne,24462,55.7667,13.1,1,0,0,0,0,0
2020-04-07,Skåne,24465,55.7667,13.1,1,0,0,0,0,0
2020-04-07,Skåne,24466,55.7667,13.1,1,0,0,0,0,0
2020-04-07,Skåne,24471,55.8167,13.0167,1,0,0,0,0,0
2020-04-07,Skåne,24493,55.7919,13.1102,1,0,0,0,0,0
2020-04-07,Skåne,24532,55.6428,13.2064,1,0,0,0,0,0
2020-04-07,Skåne,24533,55.6428,13.2064,2,0,0,0,0,0
2020-04-07,Skåne,24544,55.6428,13.2064,1,0,0,0,0,0
2020-04-07,Skåne,24545,55.6428,13.2064,1,0,0,0,0,0
2020-04-07,Skåne,24561,55.6428,13.2064,1,0,0,0,0,0
2020-04-07,Skåne,24562,55.6684,13.1718,1,0,0,0,0,0
2020-04-07,Skåne,24564,55.6684,13.1718,0,0,0,0,1,0
2020-04-07,Skåne,24565,55.6684,13.1718,2,0,0,0,0,0
2020-04-07,Skåne,24631,55.7667,13.0167,1,0,0,0,0,0
